3.17,0.38,19.425691,-99.133728,1.5,1.88,2.26,2.63,3.01,3.38,3.76,4.13,4.51
3.25,0.36,19.425701,-99.13372,1.44,1.8,2.16,2.52,2.88,3.24,3.6,3.96,4.32
3.33,0.34,19.42571,-99.133712,1.37,1.72,2.06,2.4,2.75,3.09,3.43,3.78,4.12
3.41,0.33,19.42572,-99.133705,1.31,1.63,1.96,2.29,2.62,2.94,3.27,3.6,3.92
3.49,0.31,19.425729,-99.133697,1.24,1.55,1.86,2.17,2.48,2.79,3.1,3.41,3.72
3.57,0.29,19.425739,-99.133689,1.18,1.47,1.76,2.06,2.35,2.64,2.94,3.23,3.53
3.66,0.28,19.425748,-99.133682,1.11,1.39,1.66,1.94,2.22,2.49,2.77,3.05,3.32
3.74,0.26,19.425758,-99.133674,1.04,1.3,1.56,1.82,2.08,2.34,2.6,2.86,3.12
3.82,0.24,19.425767,-99.133666,0.97,1.22,1.46,1.7,1.95,2.19,2.43,2.68,2.92
3.90,0.23,19.425777,-99.133659,0.91,1.13,1.36,1.58,1.81,2.04,2.26,2.49,2.72
3.98,0.21,19.425786,-99.133651,0.84,1.05,1.26,1.47,1.67,1.88,2.09,2.3,2.51
4.06,0.19,19.425796,-99.133644,0.77,0.96,1.15,1.35,1.54,1.73,1.92,2.12,2.31
4.14,0.18,19.425806,-99.133636,0.7,0.88,1.05,1.23,1.4,1.58,1.75,1.93,2.1
4.22,0.16,19.425815,-99.133628,0.63,0.79,0.95,1.11,1.26,1.42,1.58,1.74,1.9
4.30,0.14,19.425825,-99.133621,0.56,0.7,0.84,0.98,1.13,1.27,1.41,1.55,1.69
4.39,0.12,19.425834,-99.133613,0.49,0.62,0.74,0.86,0.99,1.11,1.23,1.36,1.48
4.47,0.11,19.425844,-99.133605,0.42,0.53,0.64,0.74,0.85,0.95,1.06,1.17,1.27
4.55,0.09,19.425853,-99.133598,0.35,0.44,0.53,0.62,0.71,0.8,0.89,0.98,1.06
4.63,0.07,19.425863,-99.13359,0.29,0.36,0.43,0.5,0.57,0.64,0.71,0.78,0.86
4.71,0.05,19.425872,-99.133583,0.22,0.27,0.32,0.38,0.43,0.49,0.54,0.59,0.65
4.79,0.04,19.425882,-99.133575,0.15,0.18,0.22,0.26,0.29,0.33,0.36,0.4,0.44
4.87,0.02,19.425891,-99.133567,0.08,0.1,0.11,0.13,0.15,0.17,0.19,0.21,0.23
4.95,0,19.425901,-99.13356,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02
5.03,-0.02,19.42591,-99.133552,-0.06,-0.08,-0.1,-0.11,-0.13,-0.14,-0.16,-0.17,-0.19
5.13,-0.03,19.42592,-99.133544,-0.13,-0.17,-0.2,-0.23,-0.27,-0.3,-0.33,-0.37,-0.4
5.22,-0.05,19.42593,-99.133537,-0.2,-0.25,-0.3,-0.36,-0.41,-0.46,-0.51,-0.56,-0.61
5.31,-0.07,19.425939,-99.133529,-0.27,-0.34,-0.41,-0.48,-0.55,-0.61,-0.68,-0.75,-0.82
5.40,-0.09,19.425949,-99.133522,-0.34,-0.43,-0.51,-0.6,-0.68,-0.77,-0.86,-0.94,-1.03
5.49,-0.1,19.425958,-99.133514,-0.41,-0.51,-0.62,-0.72,-0.82,-0.93,-1.03,-1.13,-1.23
5.58,-0.12,19.425968,-99.133506,-0.48,-0.6,-0.72,-0.84,-0.96,-1.08,-1.2,-1.32,-1.44
5.68,-0.14,19.425977,-99.133499,-0.55,-0.69,-0.83,-0.96,-1.1,-1.24,-1.38,-1.51,-1.65
5.77,-0.15,19.425987,-99.133491,-0.62,-0.77,-0.93,-1.08,-1.24,-1.39,-1.55,-1.7,-1.86
5.86,-0.17,19.425996,-99.133483,-0.69,-0.86,-1.03,-1.2,-1.38,-1.55,-1.72,-1.89,-2.06
5.95,-0.19,19.426006,-99.133476,-0.76,-0.95,-1.13,-1.32,-1.51,-1.7,-1.89,-2.08,-2.27
6.04,-0.21,19.426015,-99.133468,-0.82,-1.03,-1.24,-1.44,-1.65,-1.86,-2.06,-2.27,-2.47
6.13,-0.22,19.426025,-99.13346,-0.89,-1.12,-1.34,-1.56,-1.79,-2.01,-2.23,-2.46,-2.68
6.22,-0.24,19.426034,-99.133453,-0.96,-1.2,-1.44,-1.68,-1.92,-2.16,-2.4,-2.64,-2.88
6.32,-0.26,19.426044,-99.133445,-1.03,-1.29,-1.54,-1.8,-2.06,-2.31,-2.57,-2.83,-3.09
6.41,-0.27,19.426054,-99.133438,-1.1,-1.37,-1.64,-1.92,-2.19,-2.47,-2.74,-3.01,-3.29
6.50,-0.29,19.426063,-99.13343,-1.16,-1.45,-1.74,-2.03,-2.33,-2.62,-2.91,-3.2,-3.49
