3.76,-0.72,19.42547,-99.134933,-2.89,-3.62,-4.34,-5.06,-5.79,-6.51,-7.23,-7.96,-8.68
3.85,-0.71,19.425472,-99.134933,-2.85,-3.56,-4.27,-4.98,-5.69,-6.4,-7.11,-7.82,-8.54
3.94,-0.7,19.425474,-99.134933,-2.8,-3.49,-4.19,-4.89,-5.59,-6.29,-6.99,-7.69,-8.39
4.04,-0.69,19.425476,-99.134933,-2.75,-3.43,-4.12,-4.8,-5.49,-6.18,-6.86,-7.55,-8.24
4.13,-0.67,19.425477,-99.134933,-2.69,-3.37,-4.04,-4.72,-5.39,-6.06,-6.74,-7.41,-8.08
4.22,-0.66,19.425479,-99.134933,-2.64,-3.3,-3.96,-4.62,-5.28,-5.95,-6.61,-7.27,-7.93
4.31,-0.65,19.425481,-99.134933,-2.59,-3.24,-3.88,-4.53,-5.18,-5.83,-6.47,-7.12,-7.77
4.40,-0.63,19.425483,-99.134933,-2.54,-3.17,-3.8,-4.44,-5.07,-5.71,-6.34,-6.97,-7.61
4.50,-0.62,19.425485,-99.134933,-2.48,-3.1,-3.72,-4.34,-4.96,-5.58,-6.2,-6.82,-7.44
4.59,-0.61,19.425487,-99.134933,-2.43,-3.03,-3.64,-4.25,-4.85,-5.46,-6.07,-6.67,-7.28
4.68,-0.59,19.425489,-99.134933,-2.37,-2.96,-3.56,-4.15,-4.74,-5.33,-5.93,-6.52,-7.11
4.77,-0.58,19.425491,-99.134933,-2.31,-2.89,-3.47,-4.05,-4.63,-5.21,-5.79,-6.36,-6.94
4.87,-0.56,19.425493,-99.134933,-2.26,-2.82,-3.39,-3.95,-4.51,-5.08,-5.64,-6.21,-6.77
4.96,-0.55,19.425495,-99.134933,-2.2,-2.75,-3.3,-3.85,-4.4,-4.95,-5.5,-6.05,-6.6
5.05,-0.54,19.425497,-99.134933,-2.14,-2.68,-3.21,-3.75,-4.28,-4.82,-5.35,-5.89,-6.42
5.14,-0.52,19.425498,-99.134933,-2.08,-2.6,-3.12,-3.64,-4.16,-4.68,-5.2,-5.72,-6.24
5.24,-0.51,19.4255,-99.134933,-2.02,-2.53,-3.03,-3.54,-4.04,-4.55,-5.05,-5.56,-6.06
5.33,-0.49,19.425502,-99.134933,-1.96,-2.45,-2.94,-3.43,-3.92,-4.41,-4.9,-5.39,-5.88
5.42,-0.47,19.425504,-99.134933,-1.9,-2.37,-2.85,-3.32,-3.8,-4.27,-4.75,-5.22,-5.7
5.52,-0.46,19.425506,-99.134933,-1.84,-2.3,-2.76,-3.22,-3.68,-4.14,-4.59,-5.05,-5.51
5.61,-0.44,19.425508,-99.134933,-1.78,-2.22,-2.66,-3.11,-3.55,-3.99,-4.44,-4.88,-5.33
5.70,-0.43,19.42551,-99.134933,-1.71,-2.14,-2.57,-3,-3.43,-3.85,-4.28,-4.71,-5.14
5.79,-0.41,19.425512,-99.134933,-1.65,-2.06,-2.47,-2.89,-3.3,-3.71,-4.12,-4.54,-4.95
5.88,-0.4,19.425514,-99.134933,-1.59,-1.98,-2.38,-2.77,-3.17,-3.57,-3.96,-4.36,-4.76
5.98,-0.38,19.425516,-99.134933,-1.52,-1.9,-2.28,-2.66,-3.04,-3.42,-3.8,-4.18,-4.56
6.07,-0.36,19.425518,-99.134933,-1.46,-1.82,-2.18,-2.55,-2.91,-3.28,-3.64,-4.01,-4.37
6.16,-0.35,19.425519,-99.134933,-1.39,-1.74,-2.09,-2.43,-2.78,-3.13,-3.48,-3.83,-4.17
6.26,-0.33,19.425521,-99.134933,-1.33,-1.66,-1.99,-2.32,-2.65,-2.98,-3.31,-3.65,-3.98
6.35,-0.31,19.425523,-99.134933,-1.26,-1.57,-1.89,-2.2,-2.52,-2.83,-3.15,-3.46,-3.78
6.44,-0.3,19.425525,-99.134933,-1.19,-1.49,-1.79,-2.09,-2.39,-2.68,-2.98,-3.28,-3.58
6.53,-0.28,19.425527,-99.134933,-1.13,-1.41,-1.69,-1.97,-2.25,-2.53,-2.82,-3.1,-3.38
6.63,-0.26,19.425529,-99.134933,-1.06,-1.32,-1.59,-1.85,-2.12,-2.38,-2.65,-2.91,-3.18
6.72,-0.25,19.425531,-99.134933,-0.99,-1.24,-1.49,-1.74,-1.98,-2.23,-2.48,-2.73,-2.98
6.81,-0.23,19.425533,-99.134933,-0.92,-1.16,-1.39,-1.62,-1.85,-2.08,-2.31,-2.54,-2.77
6.90,-0.21,19.425535,-99.134933,-0.86,-1.07,-1.28,-1.5,-1.71,-1.93,-2.14,-2.35,-2.57
7.00,-0.2,19.425537,-99.134933,-0.79,-0.98,-1.18,-1.38,-1.58,-1.77,-1.97,-2.17,-2.36
7.09,-0.18,19.425539,-99.134933,-0.72,-0.9,-1.08,-1.26,-1.44,-1.62,-1.8,-1.98,-2.16
7.18,-0.16,19.42554,-99.134933,-0.65,-0.81,-0.98,-1.14,-1.3,-1.46,-1.63,-1.79,-1.95
7.27,-0.15,19.425542,-99.134933,-0.58,-0.73,-0.87,-1.02,-1.16,-1.31,-1.45,-1.6,-1.74
7.37,-0.13,19.425544,-99.134933,-0.51,-0.64,-0.77,-0.9,-1.03,-1.15,-1.28,-1.41,-1.54
7.46,-0.11,19.425546,-99.134933,-0.44,-0.55,-0.66,-0.78,-0.89,-1,-1.11,-1.22,-1.33
7.55,-0.09,19.425548,-99.134933,-0.37,-0.47,-0.56,-0.65,-0.75,-0.84,-0.93,-1.03,-1.12
7.64,-0.08,19.42555,-99.134933,-0.3,-0.38,-0.46,-0.53,-0.61,-0.68,-0.76,-0.84,-0.91
7.74,-0.06,19.425552,-99.134933,-0.23,-0.29,-0.35,-0.41,-0.47,-0.53,-0.59,-0.65,-0.7
7.83,-0.04,19.425554,-99.134933,-0.16,-0.21,-0.25,-0.29,-0.33,-0.37,-0.41,-0.45,-0.49
7.92,-0.02,19.425556,-99.134933,-0.1,-0.12,-0.14,-0.17,-0.19,-0.21,-0.24,-0.26,-0.29
8.01,-0.01,19.425558,-99.134933,-0.03,-0.03,-0.04,-0.04,-0.05,-0.06,-0.06,-0.07,-0.08
8.11,0.01,19.425559,-99.134933,0.04,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13
8.19,0.03,19.425561,-99.134933,0.11,0.14,0.17,0.2,0.23,0.26,0.29,0.31,0.34
8.27,0.05,19.425563,-99.134933,0.18,0.23,0.28,0.32,0.37,0.41,0.46,0.51,0.55
8.35,0.06,19.425565,-99.134933,0.25,0.32,0.38,0.44,0.51,0.57,0.63,0.7,0.76
8.44,0.08,19.425567,-99.134933,0.32,0.4,0.48,0.57,0.65,0.73,0.81,0.89,0.97
8.52,0.1,19.425569,-99.134933,0.39,0.49,0.59,0.69,0.79,0.88,0.98,1.08,1.18
8.60,0.12,19.425571,-99.134933,0.46,0.58,0.69,0.81,0.92,1.04,1.15,1.27,1.39
8.68,0.13,19.425573,-99.134933,0.53,0.66,0.8,0.93,1.06,1.2,1.33,1.46,1.59
8.76,0.15,19.425575,-99.134933,0.6,0.75,0.9,1.05,1.2,1.35,1.5,1.65,1.8
8.85,0.17,19.425577,-99.134933,0.67,0.84,1,1.17,1.34,1.51,1.67,1.84,2.01
8.93,0.18,19.425579,-99.134933,0.74,0.92,1.11,1.29,1.48,1.66,1.84,2.03,2.21
9.01,0.2,19.42558,-99.134933,0.81,1.01,1.21,1.41,1.61,1.81,2.02,2.22,2.42
9.09,0.22,19.425582,-99.134933,0.87,1.09,1.31,1.53,1.75,1.97,2.19,2.4,2.62
9.18,0.24,19.425584,-99.134933,0.94,1.18,1.41,1.65,1.88,2.12,2.36,2.59,2.83
9.26,0.25,19.425586,-99.134933,1.01,1.26,1.52,1.77,2.02,2.27,2.53,2.78,3.03
9.34,0.27,19.425588,-99.134933,1.08,1.35,1.62,1.89,2.15,2.42,2.69,2.96,3.23
9.42,0.29,19.42559,-99.134933,1.14,1.43,1.72,2,2.29,2.58,2.86,3.15,3.43
9.50,0.3,19.425592,-99.134933,1.21,1.51,1.82,2.12,2.42,2.73,3.03,3.33,3.63
9.59,0.32,19.425594,-99.134933,1.28,1.6,1.92,2.24,2.56,2.87,3.19,3.51,3.83
9.67,0.34,19.425596,-99.134933,1.34,1.68,2.02,2.35,2.69,3.02,3.36,3.69,4.03
9.75,0.35,19.425598,-99.134933,1.41,1.76,2.11,2.47,2.82,3.17,3.52,3.87,4.23
9.83,0.37,19.4256,-99.134933,1.47,1.84,2.21,2.58,2.95,3.32,3.69,4.05,4.42
9.92,0.38,19.425601,-99.134933,1.54,1.92,2.31,2.69,3.08,3.46,3.85,4.23,4.62
10.00,0.4,19.425603,-99.134933,1.6,2,2.4,2.81,3.21,3.61,4.01,4.41,4.81
10.08,0.42,19.425605,-99.134933,1.67,2.08,2.5,2.92,3.33,3.75,4.17,4.58,5
10.16,0.43,19.425607,-99.134933,1.73,2.16,2.59,3.03,3.46,3.89,4.32,4.76,5.19
10.24,0.45,19.425609,-99.134933,1.79,2.24,2.69,3.14,3.58,4.03,4.48,4.93,5.38
10.33,0.46,19.425611,-99.134933,1.85,2.32,2.78,3.25,3.71,4.17,4.64,5.1,5.56
10.41,0.48,19.425613,-99.134933,1.92,2.4,2.87,3.35,3.83,4.31,4.79,5.27,5.75
10.49,0.49,19.425615,-99.134933,1.98,2.47,2.97,3.46,3.95,4.45,4.94,5.44,5.93
10.57,0.51,19.425617,-99.134933,2.04,2.55,3.06,3.57,4.07,4.58,5.09,5.6,6.11
10.65,0.52,19.425619,-99.134933,2.1,2.62,3.15,3.67,4.19,4.72,5.24,5.77,6.29
10.74,0.54,19.425621,-99.134933,2.16,2.7,3.23,3.77,4.31,4.85,5.39,5.93,6.47
10.82,0.55,19.425622,-99.134933,2.21,2.77,3.32,3.88,4.43,4.98,5.54,6.09,6.64
10.90,0.57,19.425624,-99.134933,2.27,2.84,3.41,3.98,4.54,5.11,5.68,6.25,6.82
10.98,0.58,19.425626,-99.134933,2.33,2.91,3.49,4.08,4.66,5.24,5.82,6.41,6.99
11.07,0.6,19.425628,-99.134933,2.39,2.98,3.58,4.18,4.77,5.37,5.96,6.56,7.16
11.15,0.61,19.42563,-99.134933,2.44,3.05,3.66,4.27,4.88,5.49,6.1,6.71,7.32
11.23,0.62,19.425632,-99.134933,2.5,3.12,3.74,4.37,4.99,5.62,6.24,6.86,7.49
11.31,0.64,19.425634,-99.134933,2.55,3.19,3.83,4.46,5.1,5.74,6.38,7.01,7.65
11.39,0.65,19.425636,-99.134933,2.6,3.25,3.91,4.56,5.21,5.86,6.51,7.16,7.81
11.48,0.66,19.425638,-99.134933,2.66,3.32,3.98,4.65,5.31,5.98,6.64,7.31,7.97
11.56,0.68,19.42564,-99.134933,2.71,3.39,4.06,4.74,5.42,6.09,6.77,7.45,8.12
11.64,0.69,19.425642,-99.134933,2.76,3.45,4.14,4.83,5.52,6.21,6.9,7.59,8.28
11.72,0.7,19.425643,-99.134933,2.81,3.51,4.21,4.92,5.62,6.32,7.02,7.73,8.43
11.80,0.71,19.425645,-99.134933,2.86,3.57,4.29,5,5.72,6.43,7.15,7.86,8.58
11.89,0.73,19.425647,-99.134933,2.91,3.63,4.36,5.09,5.81,6.54,7.27,7.99,8.72
11.97,0.74,19.425649,-99.134933,2.95,3.69,4.43,5.17,5.91,6.65,7.39,8.12,8.86
12.05,0.75,19.425651,-99.134933,3,3.75,4.5,5.25,6,6.75,7.5,8.25,9
12.13,0.76,19.425653,-99.134933,3.05,3.81,4.57,5.33,6.09,6.85,7.62,8.38,9.14
12.22,0.77,19.425655,-99.134933,3.09,3.86,4.64,5.41,6.18,6.96,7.73,8.5,9.27
12.30,0.78,19.425657,-99.134933,3.14,3.92,4.7,5.49,6.27,7.05,7.84,8.62,9.41
12.38,0.79,19.425659,-99.134933,3.18,3.97,4.77,5.56,6.36,7.15,7.95,8.74,9.53
12.46,0.8,19.425661,-99.134933,3.22,4.02,4.83,5.63,6.44,7.24,8.05,8.85,9.66
12.54,0.82,19.425662,-99.134933,3.26,4.08,4.89,5.71,6.52,7.34,8.15,8.97,9.78
12.63,0.83,19.425664,-99.134933,3.3,4.13,4.95,5.78,6.6,7.43,8.25,9.08,9.9
12.71,0.83,19.425666,-99.134933,3.34,4.17,5.01,5.84,6.68,7.51,8.35,9.18,10.02
12.79,0.84,19.425668,-99.134933,3.38,4.22,5.07,5.91,6.76,7.6,8.44,9.29,10.13
12.87,0.85,19.42567,-99.134933,3.41,4.27,5.12,5.98,6.83,7.68,8.54,9.39,10.24
12.96,0.86,19.425672,-99.134933,3.45,4.31,5.18,6.04,6.9,7.76,8.63,9.49,10.35
13.04,0.87,19.425674,-99.134933,3.48,4.36,5.23,6.1,6.97,7.84,8.71,9.58,10.45
13.12,0.88,19.425676,-99.134933,3.52,4.4,5.28,6.16,7.04,7.92,8.8,9.68,10.56
13.21,0.89,19.425678,-99.134933,3.55,4.44,5.33,6.21,7.1,7.99,8.88,9.77,10.65
13.29,0.9,19.42568,-99.134933,3.58,4.48,5.37,6.27,7.17,8.06,8.96,9.85,10.75
13.37,0.9,19.425682,-99.134933,3.61,4.52,5.42,6.32,7.23,8.13,9.03,9.94,10.84
13.46,0.91,19.425683,-99.134933,3.64,4.55,5.46,6.37,7.29,8.2,9.11,10.02,10.93
13.54,0.92,19.425685,-99.134933,3.67,4.59,5.51,6.42,7.34,8.26,9.18,10.1,11.01
13.63,0.92,19.425687,-99.134933,3.7,4.62,5.55,6.47,7.4,8.32,9.25,10.17,11.09
13.71,0.93,19.425689,-99.134933,3.72,4.66,5.59,6.52,7.45,8.38,9.31,10.24,11.17
13.79,0.94,19.425691,-99.134933,3.75,4.69,5.62,6.56,7.5,8.44,9.37,10.31,11.25
13.88,0.94,19.425693,-99.134933,3.77,4.72,5.66,6.6,7.55,8.49,9.43,10.38,11.32
13.96,0.95,19.425695,-99.134933,3.8,4.74,5.69,6.64,7.59,8.54,9.49,10.44,11.39
14.05,0.95,19.425697,-99.134933,3.82,4.77,5.73,6.68,7.63,8.59,9.54,10.5,11.45
14.13,0.96,19.425699,-99.134933,3.84,4.8,5.76,6.72,7.67,8.63,9.59,10.55,11.51
14.22,0.96,19.425701,-99.134933,3.86,4.82,5.78,6.75,7.71,8.68,9.64,10.6,11.57
14.30,0.97,19.425703,-99.134933,3.87,4.84,5.81,6.78,7.75,8.72,9.69,10.65,11.62
14.38,0.97,19.425704,-99.134933,3.89,4.86,5.84,6.81,7.78,8.75,9.73,10.7,11.67
14.47,0.98,19.425706,-99.134933,3.91,4.88,5.86,6.84,7.81,8.79,9.77,10.74,11.72
14.55,0.98,19.425708,-99.134933,3.92,4.9,5.88,6.86,7.84,8.82,9.8,10.78,11.76
14.64,0.98,19.42571,-99.134933,3.93,4.92,5.9,6.88,7.87,8.85,9.84,10.82,11.8
14.72,0.99,19.425712,-99.134933,3.95,4.93,5.92,6.91,7.89,8.88,9.87,10.85,11.84
14.80,0.99,19.425714,-99.134933,3.96,4.95,5.94,6.92,7.91,8.9,9.89,10.88,11.87
14.89,0.99,19.425716,-99.134933,3.97,4.96,5.95,6.94,7.93,8.92,9.92,10.91,11.9
14.97,0.99,19.425718,-99.134933,3.98,4.97,5.96,6.96,7.95,8.94,9.94,10.93,11.93
15.06,1,19.42572,-99.134933,3.98,4.98,5.97,6.97,7.96,8.96,9.96,10.95,11.95
15.14,1,19.425722,-99.134933,3.99,4.99,5.98,6.98,7.98,8.97,9.97,10.97,11.96
15.23,1,19.425724,-99.134933,3.99,4.99,5.99,6.99,7.99,8.98,9.98,10.98,11.98
15.31,1,19.425725,-99.134933,4,5,5.99,6.99,7.99,8.99,9.99,10.99,11.99
15.39,1,19.425727,-99.134933,4,5,6,7,8,9,10,11,12
15.48,1,19.425729,-99.134933,4,5,6,7,8,9,10,11,12
15.57,1,19.425731,-99.134933,4,5,6,7,8,9,10,11,12
15.65,1,19.425733,-99.134933,4,5,6,7,8,9,10,11,12
15.74,1,19.425735,-99.134933,4,4.99,5.99,6.99,7.99,8.99,9.99,10.99,11.99
15.82,1,19.425737,-99.134933,3.99,4.99,5.99,6.99,7.98,8.98,9.98,10.98,11.98
15.90,1,19.425739,-99.134933,3.99,4.98,5.98,6.98,7.97,8.97,9.97,10.96,11.96
15.99,1,19.425741,-99.134933,3.98,4.98,5.97,6.97,7.96,8.96,9.95,10.95,11.94
16.07,0.99,19.425743,-99.134933,3.97,4.97,5.96,6.95,7.95,8.94,9.93,10.93,11.92
16.16,0.99,19.425745,-99.134933,3.96,4.96,5.95,6.94,7.93,8.92,9.91,10.9,11.89
16.24,0.99,19.425746,-99.134933,3.96,4.94,5.93,6.92,7.91,8.9,9.89,10.88,11.87
16.33,0.99,19.425748,-99.134933,3.94,4.93,5.92,6.9,7.89,8.87,9.86,10.85,11.83
16.41,0.98,19.42575,-99.134933,3.93,4.91,5.9,6.88,7.86,8.85,9.83,10.81,11.8
16.49,0.98,19.425752,-99.134933,3.92,4.9,5.88,6.86,7.84,8.82,9.8,10.78,11.76
16.58,0.98,19.425754,-99.134933,3.9,4.88,5.86,6.83,7.81,8.78,9.76,10.74,11.71
16.66,0.97,19.425756,-99.134933,3.89,4.86,5.83,6.8,7.78,8.75,9.72,10.69,11.66
16.75,0.97,19.425758,-99.134933,3.87,4.84,5.81,6.77,7.74,8.71,9.68,10.65,11.61
16.83,0.96,19.42576,-99.134933,3.85,4.82,5.78,6.74,7.71,8.67,9.63,10.6,11.56
16.92,0.96,19.425762,-99.134933,3.83,4.79,5.75,6.71,7.67,8.63,9.58,10.54,11.5
17.00,0.95,19.425764,-99.134933,3.81,4.77,5.72,6.67,7.63,8.58,9.53,10.49,11.44
17.08,0.95,19.425765,-99.134933,3.79,4.74,5.69,6.64,7.58,8.53,9.48,10.43,11.37
17.17,0.94,19.425767,-99.134933,3.77,4.71,5.65,6.6,7.54,8.48,9.42,10.36,11.31
17.25,0.94,19.425769,-99.134933,3.74,4.68,5.62,6.55,7.49,8.43,9.36,10.3,11.23
17.34,0.93,19.425771,-99.134933,3.72,4.65,5.58,6.51,7.44,8.37,9.3,10.23,11.16
17.42,0.92,19.425773,-99.134933,3.69,4.62,5.54,6.46,7.39,8.31,9.23,10.16,11.08
17.51,0.92,19.425775,-99.134933,3.67,4.58,5.5,6.42,7.33,8.25,9.17,10.08,11
17.59,0.91,19.425777,-99.134933,3.64,4.55,5.46,6.37,7.28,8.18,9.09,10,10.91
17.67,0.9,19.425779,-99.134933,3.61,4.51,5.41,6.31,7.22,8.12,9.02,9.92,10.82
17.76,0.89,19.425781,-99.134933,3.58,4.47,5.37,6.26,7.15,8.05,8.94,9.84,10.73
17.84,0.89,19.425783,-99.134933,3.55,4.43,5.32,6.2,7.09,7.98,8.86,9.75,10.64
17.92,0.88,19.425785,-99.134933,3.51,4.39,5.27,6.15,7.03,7.9,8.78,9.66,10.54
18.01,0.87,19.425786,-99.134933,3.48,4.35,5.22,6.09,6.96,7.83,8.7,9.57,10.44
18.09,0.86,19.425788,-99.134933,3.44,4.3,5.17,6.03,6.89,7.75,8.61,9.47,10.33
18.17,0.85,19.42579,-99.134933,3.41,4.26,5.11,5.96,6.82,7.67,8.52,9.37,10.22
18.26,0.84,19.425792,-99.134933,3.37,4.21,5.06,5.9,6.74,7.58,8.43,9.27,10.11
18.34,0.83,19.425794,-99.134933,3.33,4.17,5,5.83,6.67,7.5,8.33,9.17,10
18.42,0.82,19.425796,-99.134933,3.29,4.12,4.94,5.76,6.59,7.41,8.23,9.06,9.88
18.50,0.81,19.425798,-99.134933,3.25,4.07,4.88,5.69,6.51,7.32,8.13,8.95,9.76
18.59,0.8,19.4258,-99.134933,3.21,4.02,4.82,5.62,6.42,7.23,8.03,8.83,9.64
18.67,0.79,19.425802,-99.134933,3.17,3.96,4.76,5.55,6.34,7.13,7.93,8.72,9.51
18.75,0.78,19.425804,-99.134933,3.13,3.91,4.69,5.47,6.25,7.04,7.82,8.6,9.38
18.83,0.77,19.425806,-99.134933,3.08,3.85,4.63,5.4,6.17,6.94,7.71,8.48,9.25
18.92,0.76,19.425807,-99.134933,3.04,3.8,4.56,5.32,6.08,6.84,7.6,8.36,9.12
19.00,0.75,19.425809,-99.134933,2.99,3.74,4.49,5.24,5.99,6.73,7.48,8.23,8.98
19.08,0.74,19.425811,-99.134933,2.95,3.68,4.42,5.16,5.89,6.63,7.36,8.1,8.84
19.16,0.72,19.425813,-99.134933,2.9,3.62,4.35,5.07,5.8,6.52,7.25,7.97,8.69
19.24,0.71,19.425815,-99.134933,2.85,3.56,4.27,4.99,5.7,6.41,7.12,7.84,8.55
19.33,0.7,19.425817,-99.134933,2.8,3.5,4.2,4.9,5.6,6.3,7,7.7,8.4
19.41,0.69,19.425819,-99.134933,2.75,3.44,4.13,4.81,5.5,6.19,6.88,7.56,8.25
19.49,0.67,19.425821,-99.134933,2.7,3.37,4.05,4.72,5.4,6.07,6.75,7.42,8.1
19.57,0.66,19.425823,-99.134933,2.65,3.31,3.97,4.63,5.29,5.96,6.62,7.28,7.94
19.65,0.65,19.425825,-99.134933,2.59,3.24,3.89,4.54,5.19,5.84,6.49,7.13,7.78
19.74,0.64,19.425827,-99.134933,2.54,3.18,3.81,4.45,5.08,5.72,6.35,6.99,7.62
19.82,0.62,19.425828,-99.134933,2.49,3.11,3.73,4.35,4.97,5.59,6.22,6.84,7.46
19.90,0.61,19.42583,-99.134933,2.43,3.04,3.65,4.26,4.86,5.47,6.08,6.69,7.29
19.98,0.59,19.425832,-99.134933,2.38,2.97,3.56,4.16,4.75,5.35,5.94,6.53,7.13
20.07,0.58,19.425834,-99.134933,2.32,2.9,3.48,4.06,4.64,5.22,5.8,6.38,6.96
20.15,0.57,19.425836,-99.134933,2.26,2.83,3.39,3.96,4.52,5.09,5.66,6.22,6.79
20.23,0.55,19.425838,-99.134933,2.2,2.76,3.31,3.86,4.41,4.96,5.51,6.06,6.61
20.31,0.54,19.42584,-99.134933,2.15,2.68,3.22,3.75,4.29,4.83,5.36,5.9,6.44
20.39,0.52,19.425842,-99.134933,2.09,2.61,3.13,3.65,4.17,4.69,5.22,5.74,6.26
20.48,0.51,19.425844,-99.134933,2.03,2.53,3.04,3.55,4.05,4.56,5.07,5.57,6.08
20.56,0.49,19.425846,-99.134933,1.97,2.46,2.95,3.44,3.93,4.42,4.92,5.41,5.9
20.64,0.48,19.425848,-99.134933,1.91,2.38,2.86,3.33,3.81,4.29,4.76,5.24,5.72
20.72,0.46,19.425849,-99.134933,1.84,2.3,2.77,3.23,3.69,4.15,4.61,5.07,5.53
20.81,0.45,19.425851,-99.134933,1.78,2.23,2.67,3.12,3.56,4.01,4.45,4.9,5.34
