5.81,-0.71,19.515419,-99.310859,-2.85,-3.57,-4.28,-4.99,-5.71,-6.42,-7.14,-7.85,-8.56,0
5.90,-0.73,19.515428,-99.310852,-2.9,-3.63,-4.35,-5.08,-5.8,-6.53,-7.26,-7.98,-8.71,0
5.99,-0.74,19.515438,-99.310844,-2.95,-3.69,-4.43,-5.16,-5.9,-6.64,-7.38,-8.11,-8.85,0
6.09,-0.75,19.515447,-99.310836,-3,-3.75,-4.5,-5.24,-5.99,-6.74,-7.49,-8.24,-8.99,0
6.18,-0.76,19.515457,-99.310829,-3.04,-3.8,-4.56,-5.32,-6.08,-6.85,-7.61,-8.37,-9.13,0
6.27,-0.77,19.515466,-99.310821,-3.09,-3.86,-4.63,-5.4,-6.17,-6.95,-7.72,-8.49,-9.26,0
6.36,-0.78,19.515476,-99.310813,-3.13,-3.91,-4.7,-5.48,-6.26,-7.05,-7.83,-8.61,-9.39,0
6.46,-0.79,19.515485,-99.310806,-3.17,-3.97,-4.76,-5.55,-6.35,-7.14,-7.94,-8.73,-9.52,0
6.55,-0.8,19.515495,-99.310798,-3.22,-4.02,-4.82,-5.63,-6.43,-7.24,-8.04,-8.84,-9.65,0
6.64,-0.81,19.515504,-99.310791,-3.26,-4.07,-4.89,-5.7,-6.51,-7.33,-8.14,-8.96,-9.77,0
6.73,-0.82,19.515514,-99.310783,-3.3,-4.12,-4.95,-5.77,-6.59,-7.42,-8.24,-9.07,-9.89,0
6.83,-0.83,19.515523,-99.310775,-3.34,-4.17,-5,-5.84,-6.67,-7.51,-8.34,-9.17,-10.01,0
6.92,-0.84,19.515533,-99.310768,-3.37,-4.22,-5.06,-5.9,-6.75,-7.59,-8.44,-9.28,-10.12,0
7.01,-0.85,19.515542,-99.31076,-3.41,-4.26,-5.12,-5.97,-6.82,-7.67,-8.53,-9.38,-10.23,0
7.11,-0.86,19.515552,-99.310752,-3.45,-4.31,-5.17,-6.03,-6.89,-7.76,-8.62,-9.48,-10.34,0
7.20,-0.87,19.515562,-99.310745,-3.48,-4.35,-5.22,-6.09,-6.96,-7.83,-8.7,-9.58,-10.45,0
7.29,-0.88,19.515571,-99.310737,-3.52,-4.39,-5.27,-6.15,-7.03,-7.91,-8.79,-9.67,-10.55,0
7.39,-0.89,19.515581,-99.310729,-3.55,-4.44,-5.32,-6.21,-7.1,-7.98,-8.87,-9.76,-10.65,0
7.48,-0.9,19.51559,-99.310722,-3.58,-4.48,-5.37,-6.27,-7.16,-8.06,-8.95,-9.85,-10.74,0
7.58,-0.9,19.5156,-99.310714,-3.61,-4.51,-5.42,-6.32,-7.22,-8.12,-9.03,-9.93,-10.83,0
7.67,-0.91,19.515609,-99.310707,-3.64,-4.55,-5.46,-6.37,-7.28,-8.19,-9.1,-10.01,-10.92,0
7.76,-0.92,19.515619,-99.310699,-3.67,-4.59,-5.5,-6.42,-7.34,-8.25,-9.17,-10.09,-11.01,0
7.86,-0.92,19.515628,-99.310691,-3.7,-4.62,-5.54,-6.47,-7.39,-8.32,-9.24,-10.16,-11.09,0
7.95,-0.93,19.515638,-99.310684,-3.72,-4.65,-5.58,-6.51,-7.44,-8.37,-9.3,-10.24,-11.17,0
