2.42,0.98,19.50735,-99.317314,3.94,4.92,5.91,6.89,7.88,8.86,9.85,10.83,11.82,0
2.50,0.98,19.50736,-99.317306,3.93,4.91,5.89,6.87,7.85,8.84,9.82,10.8,11.78,0
2.58,0.98,19.507369,-99.317298,3.91,4.89,5.87,6.85,7.83,8.81,9.78,10.76,11.74,0
2.67,0.97,19.507379,-99.317291,3.9,4.87,5.85,6.82,7.8,8.77,9.75,10.72,11.69,0
2.75,0.97,19.507389,-99.317283,3.88,4.85,5.82,6.79,7.76,8.73,9.71,10.68,11.65,0
2.83,0.97,19.507398,-99.317276,3.86,4.83,5.8,6.76,7.73,8.7,9.66,10.63,11.59,0
0.00,0.68,19.507703,-99.317031,2.73,3.41,4.1,4.78,5.46,6.15,6.83,7.51,8.19,0
0.08,0.67,19.507713,-99.317024,2.68,3.35,4.02,4.69,5.36,6.03,6.7,7.37,8.04,0
0.16,0.66,19.507722,-99.317016,2.63,3.28,3.94,4.6,5.26,5.91,6.57,7.23,7.88,0
0.24,0.64,19.507732,-99.317008,2.57,3.22,3.86,4.51,5.15,5.79,6.44,7.08,7.72,0
0.32,0.63,19.507741,-99.317001,2.52,3.15,3.78,4.41,5.04,5.67,6.3,6.93,7.56,0
0.41,0.62,19.507751,-99.316993,2.47,3.08,3.7,4.32,4.93,5.55,6.17,6.78,7.4,0
0.49,0.6,19.507761,-99.316986,2.41,3.01,3.62,4.22,4.82,5.43,6.03,6.63,7.23,0
0.57,0.59,19.50777,-99.316978,2.36,2.94,3.53,4.12,4.71,5.3,5.89,6.48,7.07,0
0.65,0.57,19.50778,-99.31697,2.3,2.87,3.45,4.02,4.6,5.17,5.75,6.32,6.9,0
0.73,0.56,19.507789,-99.316963,2.24,2.8,3.36,3.92,4.48,5.04,5.6,6.16,6.72,0
0.81,0.55,19.507799,-99.316955,2.18,2.73,3.27,3.82,4.37,4.91,5.46,6,6.55,0
0.89,0.53,19.507808,-99.316947,2.12,2.66,3.19,3.72,4.25,4.78,5.31,5.84,6.37,0
0.97,0.52,19.507818,-99.31694,2.06,2.58,3.1,3.61,4.13,4.65,5.16,5.68,6.19,0
1.06,0.5,19.507827,-99.316932,2,2.51,3.01,3.51,4.01,4.51,5.01,5.51,6.01,0
1.14,0.49,19.507837,-99.316925,1.94,2.43,2.92,3.4,3.89,4.37,4.86,5.35,5.83,0
1.22,0.47,19.507846,-99.316917,1.88,2.35,2.82,3.29,3.77,4.24,4.71,5.18,5.65,0
1.30,0.46,19.507856,-99.316909,1.82,2.28,2.73,3.19,3.64,4.1,4.55,5.01,5.46,0
1.38,0.44,19.507865,-99.316902,1.76,2.2,2.64,3.08,3.52,3.96,4.4,4.84,5.28,0
1.46,0.42,19.507875,-99.316894,1.7,2.12,2.54,2.97,3.39,3.81,4.24,4.66,5.09,0
1.54,0.41,19.507884,-99.316886,1.63,2.04,2.45,2.86,3.26,3.67,4.08,4.49,4.9,0
1.62,0.39,19.507894,-99.316879,1.57,1.96,2.35,2.74,3.14,3.53,3.92,4.31,4.7,0
