0.41,-0.64,-1.28,-1.92,-2.57,-3.21,-3.85,-4.49,16387
0.46,-0.65,-1.31,-1.96,-2.62,-3.27,-3.93,-4.58,16437
0.51,-0.67,-1.34,-2,-2.67,-3.34,-4.01,-4.67,16488
0.56,-0.68,-1.36,-2.04,-2.72,-3.4,-4.08,-4.76,16539
0.61,-0.69,-1.39,-2.08,-2.77,-3.47,-4.16,-4.85,16590
0.66,-0.71,-1.41,-2.12,-2.82,-3.53,-4.23,-4.94,16641
0.71,-0.72,-1.44,-2.15,-2.87,-3.59,-4.31,-5.03,16692
0.76,-0.73,-1.46,-2.19,-2.92,-3.65,-4.38,-5.11,16743
0.82,-0.74,-1.48,-2.23,-2.97,-3.71,-4.45,-5.19,16794
0.87,-0.75,-1.51,-2.26,-3.01,-3.77,-4.52,-5.27,16844
0.92,-0.76,-1.53,-2.29,-3.06,-3.82,-4.59,-5.35,16896
0.97,-0.78,-1.55,-2.33,-3.1,-3.88,-4.66,-5.43,16947
1.02,-0.79,-1.57,-2.36,-3.15,-3.93,-4.72,-5.51,16998
1.07,-0.8,-1.59,-2.39,-3.19,-3.99,-4.78,-5.58,17049
1.12,-0.81,-1.62,-2.42,-3.23,-4.04,-4.85,-5.65,17099
1.17,-0.82,-1.64,-2.45,-3.27,-4.09,-4.91,-5.73,17150
1.22,-0.83,-1.66,-2.48,-3.31,-4.14,-4.97,-5.8,17202
1.28,-0.84,-1.68,-2.51,-3.35,-4.19,-5.03,-5.86,17253
1.33,-0.85,-1.69,-2.54,-3.39,-4.23,-5.08,-5.93,17303
1.38,-0.86,-1.71,-2.57,-3.42,-4.28,-5.14,-5.99,17354
1.43,-0.86,-1.73,-2.59,-3.46,-4.32,-5.19,-6.05,17405
1.48,-0.87,-1.75,-2.62,-3.49,-4.37,-5.24,-6.12,17457
1.53,-0.88,-1.76,-2.65,-3.53,-4.41,-5.29,-6.17,17507
1.58,-0.89,-1.78,-2.67,-3.56,-4.45,-5.34,-6.23,17558
1.63,-0.9,-1.8,-2.69,-3.59,-4.49,-5.39,-6.28,17609
1.68,-0.91,-1.81,-2.72,-3.62,-4.53,-5.43,-6.34,17660
1.73,-0.91,-1.83,-2.74,-3.65,-4.56,-5.48,-6.39,17711
1.78,-0.92,-1.84,-2.76,-3.68,-4.6,-5.52,-6.44,17762
1.84,-0.93,-1.85,-2.78,-3.71,-4.63,-5.56,-6.48,17813
1.89,-0.93,-1.87,-2.8,-3.73,-4.66,-5.6,-6.53,17864
1.94,-0.94,-1.88,-2.82,-3.76,-4.69,-5.63,-6.57,17915
1.99,-0.94,-1.89,-2.83,-3.78,-4.72,-5.67,-6.61,17966
2.04,-0.95,-1.9,-2.85,-3.8,-4.75,-5.7,-6.65,18017
2.09,-0.96,-1.91,-2.87,-3.82,-4.78,-5.73,-6.69,18068
2.14,-0.96,-1.92,-2.88,-3.84,-4.8,-5.76,-6.72,18119
2.19,-0.97,-1.93,-2.9,-3.86,-4.83,-5.79,-6.76,18169
2.24,-0.97,-1.94,-2.91,-3.88,-4.85,-5.82,-6.79,18221
2.29,-0.97,-1.95,-2.92,-3.9,-4.87,-5.84,-6.82,18272
2.35,-0.98,-1.96,-2.93,-3.91,-4.89,-5.87,-6.84,18323
2.40,-0.98,-1.96,-2.94,-3.92,-4.91,-5.89,-6.87,18373
2.45,-0.98,-1.97,-2.95,-3.94,-4.92,-5.91,-6.89,18424
2.50,-0.99,-1.97,-2.96,-3.95,-4.94,-5.92,-6.91,18476
2.55,-0.99,-1.98,-2.97,-3.96,-4.95,-5.94,-6.93,18527
2.60,-0.99,-1.98,-2.98,-3.97,-4.96,-5.95,-6.95,18578
2.65,-0.99,-1.99,-2.98,-3.98,-4.97,-5.97,-6.96,18628
2.70,-1,-1.99,-2.99,-3.98,-4.98,-5.98,-6.97,18679
2.75,-1,-1.99,-2.99,-3.99,-4.99,-5.98,-6.98,18731
2.80,-1,-2,-3,-3.99,-4.99,-5.99,-6.99,18782
2.85,-1,-2,-3,-4,-5,-6,-7,18832
2.91,-1,-2,-3,-4,-5,-6,-7,18883
2.96,-1,-2,-3,-4,-5,-6,-7,18934
3.01,-1,-2,-3,-4,-5,-6,-7,18985
3.06,-1,-2,-3,-4,-5,-6,-7,19036
3.11,-1,-2,-3,-4,-4.99,-5.99,-6.99,19087
3.16,-1,-2,-2.99,-3.99,-4.99,-5.99,-6.98,19138
3.21,-1,-1.99,-2.99,-3.99,-4.98,-5.98,-6.97,19189
3.26,-0.99,-1.99,-2.98,-3.98,-4.97,-5.97,-6.96,19239
3.31,-0.99,-1.99,-2.98,-3.97,-4.96,-5.96,-6.95,19291
3.36,-0.99,-1.98,-2.97,-3.96,-4.95,-5.94,-6.93,19342
3.42,-0.99,-1.98,-2.96,-3.95,-4.94,-5.93,-6.92,19393
