1.88,0.99,1.99,2.98,3.97,4.97,5.96,6.95,62685
1.92,0.99,1.98,2.97,3.96,4.95,5.94,6.94,62729
1.97,0.99,1.98,2.96,3.95,4.94,5.93,6.92,62772
2.01,0.99,1.97,2.96,3.94,4.93,5.91,6.9,62816
2.05,0.98,1.96,2.95,3.93,4.91,5.89,6.88,62860
2.10,0.98,1.96,2.94,3.92,4.89,5.87,6.85,62903
2.14,0.98,1.95,2.93,3.9,4.88,5.85,6.83,62947
2.18,0.97,1.94,2.91,3.89,4.86,5.83,6.8,62991
2.23,0.97,1.93,2.9,3.87,4.83,5.8,6.77,63034
2.27,0.96,1.92,2.89,3.85,4.81,5.77,6.74,63078
2.32,0.96,1.92,2.87,3.83,4.79,5.75,6.7,63122
2.36,0.95,1.9,2.86,3.81,4.76,5.71,6.67,63165
2.40,0.95,1.89,2.84,3.79,4.73,5.68,6.63,63209
2.45,0.94,1.88,2.82,3.76,4.71,5.65,6.59,63253
2.49,0.94,1.87,2.81,3.74,4.68,5.61,6.55,63296
2.53,0.93,1.86,2.79,3.71,4.64,5.57,6.5,63340
2.58,0.92,1.84,2.77,3.69,4.61,5.53,6.45,63383
2.62,0.92,1.83,2.75,3.66,4.58,5.49,6.41,63427
2.66,0.91,1.82,2.72,3.63,4.54,5.45,6.36,63471
2.71,0.9,1.8,2.7,3.6,4.5,5.4,6.3,63514
2.75,0.89,1.79,2.68,3.57,4.46,5.36,6.25,63558
0.00,0.49,0.98,1.47,1.96,2.44,2.93,3.42,65043
0.04,0.47,0.95,1.42,1.89,2.37,2.84,3.31,65087
0.09,0.46,0.92,1.37,1.83,2.29,2.75,3.21,65131
0.13,0.44,0.88,1.33,1.77,2.21,2.65,3.1,65174
0.17,0.43,0.85,1.28,1.71,2.13,2.56,2.99,65218
0.22,0.41,0.82,1.23,1.64,2.05,2.47,2.88,65262
0.26,0.39,0.79,1.18,1.58,1.97,2.37,2.76,65305
0.31,0.38,0.76,1.14,1.52,1.89,2.27,2.65,65349
0.35,0.36,0.73,1.09,1.45,1.81,2.18,2.54,65393
0.39,0.35,0.69,1.04,1.39,1.73,2.08,2.42,65436
0.44,0.33,0.66,0.99,1.32,1.65,1.98,2.31,65480
0.48,0.31,0.63,0.94,1.25,1.57,1.88,2.19,65524
0.52,0.3,0.59,0.89,1.19,1.48,1.78,2.08,65567
0.57,0.28,0.56,0.84,1.12,1.4,1.68,1.96,65611
0.61,0.26,0.53,0.79,1.05,1.32,1.58,1.84,65655
0.65,0.25,0.49,0.74,0.99,1.23,1.48,1.73,65698
0.70,0.23,0.46,0.69,0.92,1.15,1.38,1.61,65742
0.74,0.21,0.42,0.64,0.85,1.06,1.27,1.49,65786
0.79,0.2,0.39,0.59,0.78,0.98,1.17,1.37,65829
0.83,0.18,0.36,0.53,0.71,0.89,1.07,1.25,65873
0.87,0.16,0.32,0.48,0.64,0.81,0.97,1.13,65917
0.92,0.14,0.29,0.43,0.58,0.72,0.86,1.01,65960
0.96,0.13,0.25,0.38,0.51,0.63,0.76,0.89,66004
1.01,0.11,0.22,0.33,0.44,0.55,0.66,0.76,66049
1.05,0.09,0.18,0.28,0.37,0.46,0.55,0.64,66092
1.09,0.07,0.15,0.22,0.3,0.37,0.45,0.52,66136
1.14,0.06,0.11,0.17,0.23,0.29,0.34,0.4,66179
1.18,0.04,0.08,0.12,0.16,0.2,0.24,0.28,66223
1.22,0.02,0.04,0.07,0.09,0.11,0.13,0.16,66267
1.27,0,0.01,0.01,0.02,0.02,0.03,0.03,66310
1.32,-0.01,-0.03,-0.04,-0.05,-0.06,-0.08,-0.09,66361
1.37,-0.03,-0.06,-0.09,-0.12,-0.15,-0.18,-0.21,66412
1.42,-0.05,-0.1,-0.14,-0.19,-0.24,-0.29,-0.33,66463
1.47,-0.06,-0.13,-0.19,-0.26,-0.32,-0.39,-0.45,66514
1.52,-0.08,-0.16,-0.25,-0.33,-0.41,-0.49,-0.58,66565
1.57,-0.1,-0.2,-0.3,-0.4,-0.5,-0.6,-0.7,66616
1.62,-0.12,-0.23,-0.35,-0.47,-0.59,-0.7,-0.82,66667
1.68,-0.13,-0.27,-0.4,-0.54,-0.67,-0.81,-0.94,66718
1.72,-0.15,-0.3,-0.45,-0.61,-0.76,-0.91,-1.06,66768
1.78,-0.17,-0.34,-0.51,-0.68,-0.84,-1.01,-1.18,66820
1.83,-0.19,-0.37,-0.56,-0.74,-0.93,-1.12,-1.3,66871
1.88,-0.2,-0.41,-0.61,-0.81,-1.02,-1.22,-1.42,66922
1.93,-0.22,-0.44,-0.66,-0.88,-1.1,-1.32,-1.54,66972
1.98,-0.24,-0.47,-0.71,-0.95,-1.19,-1.42,-1.66,67023
2.03,-0.25,-0.51,-0.76,-1.02,-1.27,-1.52,-1.78,67075
2.08,-0.27,-0.54,-0.81,-1.08,-1.35,-1.63,-1.9,67126
2.13,-0.29,-0.58,-0.86,-1.15,-1.44,-1.73,-2.01,67176
